Id_Direccion;Dirección;referencia_direc
17974;Alonso de Gama S10-31 y hernando Prado;DIAGONAL AL BANCO DE GUAYAQUIL
17975;Catalina Aldaz n34-55 Portugal;FRENTE A LA ESTACIÓN DE METRO SAN GABRIEL
17976;CORDOVA #810 Y JUNIN EDIF. TORRES DE LA MERCED, PISO 12;FRENTE AL IESS
17977;RAMÓN PINTO 07-27 E/ 10 DE AGOSTO Y JOSÉ ANTONIO EGUIGUREN;FRENTE A FYBECA
17978;Av.  Colón  829  y diego de almagro;A CUATRO CUADRAS AL NORTE DEL CANAL 4
17979;Av. América  N34-108  y Rumipamba;
17980;Av. 18 de septiembre  oe4-60 y Armero;FRENTE AL COLEGIO MANUELA CAÑIZARES
17981;Av. Coruña S/N Y San Ignacio;2 CUADRAS AL SUR DEL REGISTRO DE PROPIEDAD
17982;av. Brasil n40-76 y bouger;
17983;Av. Gaspar de Villarroel E12A-143 y José Abascal;MEDIA CUADRA BANCO PICHINCHA
17984;Av. 6 de Dicembre N24-117 y Mariscal Foch;EDIFICIO GABRIELA I
17985;Antonio de Ulloa N29-123 y Pascual Andagoya;A UNA CUADRA DEL COLEGIO LA INMACULADA
17986;Amazonas  N42-56  y Tomas de Berlanga;
17987;Av. 9 de Octubre N26-143 y Javier Ascázubi;
17988;Portugal E9-115 y República del Salvador;
17989;Av. González Suárez N31-24 y Gonnessiat;ANTES DEL REDONDEL DE LA FLORESTA
17990;Canton Cardenas 379 y Juan Procel;
17991;Av. República oe3-24 e Ignacio Santa Maria;FRENTE AL MALL EL JARDIN
17992;Av. Cristobal Vaca de Castro Oe5-298 y Machala;DIAGONAL AL HOTEL AKROS
17993;Madrid  N14-54 y Mallorca;
17994;Venezuela n5-25 y Chile;DIAGONAL PLAZA DE SAN FRANCISCO
17995;Amazonas 2597 La Granja;EDIFICIO BONILLA MOLINA
17996;Av. 6 de Diciembre  N33-31 y Checoslovaquia;DIAGONAL A SERVIPAGOS
17997;AV. REPÚBLICA DEL SALVADOR N34-184 Y MOSCÚ;JUNTO AL MINISTERIO DE SALUD PUBLICA
17998;SUCRE OE6-16 Y BENALCÁZAR;DIAGONAL AL BANCO DEL PICHINCHA
17999;REPÚBLICA E7-175 Y DIEGO DE ALMAGRO;A UNA CUADRA DEL IESS
18000;AV. COLóN E5-35 y JUAN LEóN MERA;A UNA CUADRA Y MEDIA DE LA PLAZA ARTIGAS
18001;av. REPÚBLICA DE EL SALVADOR N36-30 y SUECIA;
18002;VENEZUELA N3-127 Y ESPEJO;
18003;AV.AMÉRICA N18-02 Y ASUNCIÓN;
18004;CORDERO N24-526 y AV. 12 DE OCTUBRE; Frente al Supermaxi, Edificio Colegio Julio Moreno Espinoza 
18005;De las Frutillas  E12-46 y Eloy Alfaro;
18006;RUMIPAMBA E2-214 AV. REPUBLICA;FRENTE AL IECE, ED FICOA
18007;guipuzcoa e13-117 y lugo;
18008;Av. Quito 1222 Chorrera del Napa;ED. TORRE ALBA P2 OF 205
18009;CALLES OLMEDO 1512 Y ROCAFUERTE;
18010;Alpallana E7-182 Y diego de almagro;A DOS CUADRAS DE LA IGLESIA DE GUALO
18011;av. república del salvador n35-182 y suecia;A CINCUENTA METROS DEL BANCO FINCA
18012;Av. Rio Amazonas N26-179 Orellana;FRENTE A LA PARADA DEL METRO
18013;FRANCISCO DE ORELLANA 875 Y CHIMBORAZO;
18014;Abdón Calderón  E1-98 y 17 de Septiembre;DIAGONAL A LA EMPRESA DE AGUA POTABLE
18015;TULCAN S/N MACHALA Y PASAJE CALAZACON;PLAZA DEL TEATRO
18016;Av. Amazonas N42-25 e Isla Tortuga;FRENTE A LA IGLESIA DE NUESTRA SEÑORA DE FÁTIMA
18017;MALECON JULIO IZURIETA Y GENERAL CORDOVA;A UNA CUADRA AL SUR DEL FERRISARIATO
18018;Alemania N32-71 Av. Mariana de Jesus;A CUATRO CUADRAS DEL CENTRO COMERCIAL EL BOSQUE
18019;Guayaquil N9-59 Oriente;DIAGONAL AL PARQUE ITALIA
18020;Av. Gral. Eloy Alfaro N34-511 Y Portugal;A UNA CUADRA DE LA PARADA DE LA ECOVIA
18021;Av. Brasil lt 660 Y francisco caicedo;A TRES CUADRAS DE LA CÁRCEL DE MUJERES
18022;Calle Sexta 161 N43-140 Av. Del Parque;A DOS CUADRAS DE PIZZA HUT
18023;Luis Mosquera Narvaez Oe3-166  y América;
18024;Gaspar de Villaroel E10-121 y Av. 6 de Diciembre;
18025;manuel Lizarzaburo E12-40  y De Las Toronjas;
18026;DE LOS LíQUENES N50-237 y DE LAS FRUTILLAS;DENTRO DEL CCI
18027;Orellana  E9-38 y 6 de Diciembre. Edf. La Viña Of 404;C.C.SAN LUIS SHOPPING INTERIOR MEGAMAXI LOCAL 3
18028;Av. Naciones Unidas E9-74 y Av. de Los Shyris. Edf. Ordoñez;
18029;AV. DE LAS AMERICAS S/N. AEROPUERTO J.J. DE OLMEDO;RESERVA FAUNISTICA DE CUYABENO
18030;Av. Rio Amazonas N36-152 y Av. Naciones Unidas;FOCH
18031;AV. GENERAL RUMIÑAHUI S/N SANTA CLARA;C.C. QUITUS OFICINA 285
18032;César Villacres  OE12-27 y Mariscal Antonio José de Sucre;JUNTO AL HOTEL SAVOY INN
18033;S/N RIO CUYABENO 0 S/N;DENTRO DEL TELEFERICO
18034;Jose Luis Tamayo N24-96 y Mariscal Foch;A CUATRO CUADRAS DE LAS CANCHAS DE LA COMUNA
18035;San Gregorio  S/N  y Versalles;
18036;YasunÍ N44-96 E Isla Isabela;
18037;Juana Miranda OE12-127 y Av Mariscal sucre;JUNTO AL SUPERMAXI
18038;Arnulfo Araujo S/N y Occidental;JUNTO AL PARQUEADERO DENTRO DEL CCNU
18039;Eloy Alfaro N64-55 Pasaje Los Juncos;C.C. 12 DE OCTUBRE
18040;AV. GRAL. ENRIQUEZ Y 5TA. TRANSVERSAL;
18041;Diego de vásquez N77-544 y Antonio núñez;UNA CUADRA HACIA EL NORTE DESDE EL COLEGIO SAN GABRIEL
18042;Av. Naciones Unidas S/N y av. amazonas; VIA SANTO DOMINGO -ALOAG    Km 6.5 FRENTE AL KFC    &nbsp  
18043;FOCH E10-70 y AV. 12 DE OCTUBRE;
18044;AV. MACHALILLA Y ALEJO LASCANO;DIAGONAL AL HCAM
18045;Lallement OE5-74 y Pedregal;FRENTE A LA SUBJEFATURA DE TRANSITO
18046;VIA A QUITO  S/N 27 DE FEBRERO;
18047;Av. Doce de Octubre 2449 Av. Francisco De Orellana;
18048;Santa Rosa OE7-226 y Eustorgio Salgado;LA FLORESTA
18049;VIA A AMAGUAÑA S/N KM 2 1/2 VIA AMAGUAÑA ;
18050;Vicente Anda Aguirre OE5-132 Y San Pedro Claver;JUNTO DELICATESSEN LA SUIZA
18051;VIA MONTALVO, FRENTE COLEGIO EUGENIO ESPEJO;
18052;Cordero E12-182 y Valladolid;JUNTO A COMPUTRON
18053;Gerardo Chiriboga N 53-10  Capitan Ramon Borja;
18054;Catalina Aldaz N34-155  y Portugal;JUNTO A RADISSON
18055;Urb. los Cedros Psj. 2  Oe3-121  y Chuquisaca;ATRAS DE LA AV. AMAZONAS
18056;Av. 10 de Agosto 36-67 Juan Galíndez;CENTRO COMERCIAL PLAZA DEL RANCHO
18057;MALECÓN DEL RÍO;
18058;Av. 12 de Octubre N24-562 y Luis Cordero;
18059;río putumayo  lt 1  y pasaje e;
18060;eugenio espejo s/n y av. de los andes;
18061;Francisco Galvis E12-143 y Toledo;
18062;AV SAN LUIS C.C SAN LUIS;
18063;AV. DE LA PRENSA S/N Y AV. MARISCAL SUCRE. C.C. EL CONDADO - PATIO DE COMIDAS;
18064;AV. AMAZONAS N36-152 Y NACIONES UNIDAS;
18065;NACIONES UNIDAS S/N Y 6 DE DICIEMBRE (CC QUICENTRO);
18066;AV MALDONADO S11-122 Y MIGUEL CARRION ;EN LA ESQUINA DE LA GASPAR Y 6 DE DICIEMBRE
18067;AV. QUITUMBE ÑAN S/N AV. RAFAEL MORN VALVERDE;
18068;Av. La Coruna N31-29  y Eduardo Whymper;
18069;Reina Victoria N22-58 e Ignacio de Veintimilla;
18070;Gaspar de villaroel N1100 Y av. 6 de diciembre;EN LA ESQUINA DE LA JORGE JUAN
18071;Barrio Iñaquito, Calle el telégrafo E10-30 y Juan de Alcantara;
18072;Av. Federico Gonzales Suarez N32-203 Alberto Mena;PLAZA CORUÑA
18073; ISLA MARCHENA Y GENERAL RUMIÑAHUI;TRAS EL EDIFICIO ONU
18074;Jorge Juan N30-110 y Cuero y Caicedo;
18075;VIA QUITO MACHACHI KM 35 - SECTOR RUMIPAMBA;EDIFICIO SITE CENTER
18076;AV. CORUÑA N30-123 y WHyMPER;
18077;La Granja E5-34 Hungria;TORRE REMBRANDT, FRENTE A SAIMOR
18078;Nicolas Urquiola E4-26 y Av. Galo Plaza Lasso;A LADO DE CLINICA MONTERO
18079;del establo 50 y calle e;FRENTE AL REDONDEL DE LA VILLA FLORA
18080;AV. DE LAS AMERICAS S/N EDIFICIO AEROPUERTO JOSE JOAQUIN DE OLMEDO 3ER PISO;
18081;Suiza N34-01 Y Checoslovaquia;
18082;Isla Santa Fe N43-106 y Tomas de Berlanga;
18083;Rodrigo de ChÁvez Oe1-35 y Alonso de Mendoza;PISO 2 OFI 218
18084;Av. Rio Amazonas 1429 Av. Cristobal Colon;
18085;CORUÑA E11-273 E ISABEL LA CATOLICA;
18086;Av. De La Prensa N49-135 Juan Pazmiño;
18087;Av. Amazonas N21-147 y Vicente Ramón Roca;2 CUADRAS AL PLAZA FOCH, FRENTE AL ARUPO
18088;KENNEDY NORTE, AV. FRANCISCO DE ORELLANA S/N Y JUSTINO CORNEJO, MZ 111 VC, BLOQUE A EDIFICIO WORLD TRADE CENTER PB-14;ESQUINA
18089;Av. Naciones Unidas OE1-115 y Av. 10 de Agosto;
18090;CIUDADELA UMIÑA 2 MZ I LOTE 1. VIA BARBASQUILLO;EDIFICIO
18091;Lizardo García E5-38  y Juan León Mera;
18092;Av. De los Shyris N41-160 E La Isla Floreana;CC QUITUS
18093;PARIS N41-43 y granados;A DOSCIENTOS METROS DE LAS FRITADAS AMAZONAS
18094;Av. Diego de Almagro  N26-120  y La Pinta;VIA AL TINGO
18095;Ramirez Davalos 136 Av. Rio Amazonas;TELEFERIQO DE QUITO, PASANDO EL VULQANO PARK
18096;versalles oe2-52 y san gregorio;TELEFÉRICO DE QUITO
18097;PANAMERICANA NORTE S/N JORGE RIVADENEIRA;
18098;Av. Amazonas  OE12-132 y Rio Tiputini;
18099;FULGENCIO ARAUJO S/N Y AV. MARISCAL SUCRE;
18100;ARAUJO FULGENCIO SN y AV. MARISCAL SUCRE;
18101;C.C SAN  MARINO  LOCAL  59 PISO  1;
18102;AVDA. FRCO. DE ORELLANA C.C SAN MARINO PISO 1 LOCAL 2-3;
18103;AV. FRANCISCO DE ORELLANA S/N Y PLAZA DAÑIN, C.C. SAN MARINO PISO 1 LOCAL 60;
18104;AV. JOAQUÍN ORRANTIA Y JUAN TANCA MARENGO, C.C. MALL DEL SOL, PLANTA BAJA;
18105;RODRIGO DE CHAVEZ 200 Y FRANCISCO GOMEZ C.C. VILLAFLORA;
18106;EDMUNDO CARVAJAL Oe2-53 Y RAMIRO BARBA C.C .HERRERA LOCAL 7;
18107;C.C.EL RECREO 46A;MALL DEL RIO
18108;AV. DE LA PRENSA N 55-109 Y LA PULIDA;MALTERÍA PLAZA
18109;MARIANA DE JESUS N26-11 E ITALIA; A tres cuadras del Concesionario Chevrolet, Centro Comercial San Luis Shopping 
18110;AV. MICHELENA 109 Y ALONSO DE ANGULO;
18111;FELIPE SEGUNDO S/N AUTOPISTA CUENCA AZOGUES;
18112;AV. ELOY ALFARO S/N S/N CALLE GATAZO;CENTRO COMERCIAL EL RECREO. RECREO PLAZA PATIO DE COMIDAS
18113;Autopista General Rumiñahui S/N ISLA SANTA CLARA;DENTRO DEL C.C.QUICENTRO SUR LOCAL 143 P
18114;Av. Naciones Unidas  S/n y Av. De Los Shyris (C.C. QUICENTRO SHOPPING));CENTRO COMERCIAL SCALA
18115;Av. Río Amazonas N36-152 Y AV. NACIONES UNIDAS (C.C. CCI);CC POMASQUÍ PLAZA
18116;Av. Pedro Vicente Maldonado S11-122 y rivas (C.C. RECREO PLAZA.);DIAGONAL AL REST ACHIOTE
18117;Av. Morán Valverde S/N y Quitumbe Ñan (c.c. Quicentro Sur);PISO: PB. SECTOR: SAN PEDRO DE NAYON
18118;Av InteroceÁnica S/N y Pasaje del Valle (C.C. SCALA SHOPPING);
18119;manuel cÓrdova galarza  n2-58  Y pasaje alarcÓn  (CC POMASQUÍ PLAZA );
18120;Reina Victoria N24-281 Y Juan RodrÍguez;
18121;Paltapamba S2-72 y Amabulo;JUNTO AL CONVENTO DE LAS MADRES MERCEDARIAS
18122;AV JOAQUIN ORRANTIA GONZALEZ AV JUAN TANCA MARENGO C.C. MALL DEL SOL OFICINAS B 82-83;
18123;GENERAL CORDOVA Y MALECON JULIO IZURIETA;FRENTE AL TURTLES HEAD
18124;ESPAÑA 219 Y ELOY ALFARO;BELLAVISTA ALTA
18125;Alba Calderón E3-127 y Padre Luis Garzón; El Lodge se encuentra ubicada en la Reserva Faunística de Cuyabeno, Río Cuyabeno a 1 hora del Puente de Cuyabeno. Desde el Aeropuerto de Nueva Loja a 2 horas. 
18126;Av. 18 de Septiembre E4-12 y Av. 9 de Octubre; El Lodge Piranha se encuentra ubicado en la Reserva de Cuyabeno, en el Río Cuyabeno&nbsp a dos horas del Areopuerto de Nueva Loja. 
18127;La Niña E4-432 y Juan Leon Mera;
18128;Manuel Sotomayor E17-105  Y Flores JijÓn;
18129;VIA PUYUPUNGO s/n S/N;DIAGONAL A DOMINOS PIZZA
18130;RIO CUYABENO s/n s/n;JUNTO AL HOTEL CORAL BLANCO
18131;RUMIPAMBA E2-214 AV. REPUBLICA;DIAGONAL BANCO PACIFICO
18132;Juan Araúz 52-56 Antonio Román;
18133;Gregorio Munga N39-249 Y Gaspar de Villaroel;DIAGONAL AL MALL EL JARDIN
18134;AV. ANTONIO GIL S/N PINGUINOS;DIAGONAL IGLESIA DE FATIMA
18135;Av. RÍo Amazonas N22-59 y RamÍrez DÁvalos;CERCA A LA CÁMARA DE COMERCIO
18136;ULPIANO PAEZ N21-168 Y RAMÓN ROCA;FRENTE A LA OLLA DEL PANECILLO
18137;Av. Rio Amazonas N32-139 La Granja;JUNTO AL EDIFICIO ASE ECUADOR
18138;Av. Eloy Alfaro N34-397 y Pasaje D;EVELIZA PLAZA PISO 4 OFICINA 404, A DOS CUADRAS DEL COLEGIO BENALCAZAR
18139;Inglaterra E3-106 Y AV. REPÚBLICA;
18140;Melchor Aymerich s/n y s/n;BAJOS DE LA SUITS ISLA AZUL
18141;Jose Tamayo N24-283 y Lizardo Garcia;EDIFICIO BRISTOL
18142;Checoslovaquia E9-95 y Suiza;A LADO DE LA CLÍNICA MONTERO
18143;Km 114 via a Puerto Quito  S/N  Av Pichincha ;
18144;FLOREANA S/N FRAGATA;
18145;CATALINA ALDAZ N23-534 y AV.PORTUGAL;EDIFICIO: METROPOLITAN PISO: 7
18146;SANTA FE N43-106 TOMAS DE BERLANGA;
18147;juan procel e38n1 Y rÍo solanga;
18148;AV. AMAZONAS N6-114 Y AV. REPÚBLICA   ;FRENTE A BURGUER KING
18149;AV. NACIONES UNIDAS e2-30  y nuñez de vela;JUNTO A ALIANZA FRANCESA
18150;AV. DE LAS AMERICAS S/N EDIFICIOS MECANOS OFICINA: PLANTA BAJA;
18151;AV. DE LAS AMERICAS S/N, OFICINA PB. AEROPUERTO JOSE JUAQUIN DE OLMEDO ;PATIO DE COMIDAS C.C. EL JARDÍN
18152;Reina Victoria E6-54 y Av. Francisco de Orellana;
18153;Av. Gral. Eloy Alfaro N32-544 y Belgica;TELEFÉRICO
18154;Av. Naciones Unidas S/N y Av. de los Shyris (c.c. Quicentro Shop;A DOSCIENTOS METROS DE LAS TERMALES DEL SLADO
18155;Av. Río Amazonas N6-114 y av. república;
18156;EDMUNDO CARVAJAL OE4-198 Y EL CONDOR;
18157;JUANA MIRANDA Oe12-127 y av. MARISCAL SUCRE;
18158;AV. EL SALADO 617 617 AV. AMAZONAS;EDIFICIO SIGNATURE OFI 201
18159;AV. AMAZONAS S/N FRENTE AL C.C. AEROPUERTO;
18160;AV REPUBLICA S/N Y NACIONES UNIDAS (PLAZA DE LAS AMERICAS);JUNTO AL TERMINAL TERRESTRE DE DURAN
18161;Aucas N51-37 Sbte. Fernando Davalos;C.C. RIOCENTRO LOS CEIBOS, PISO 0
18162;rumipamba 201 y república;JUNTO AL C.C. VILLAGE PLAZA
18163;KENNEDY NORTE, AV. FRANCISCO DE ORELLANA S/N Y JOSE SANTIAGO CASTILLO, ED. BLUE TOWERS, PISO 1, OF. 2-3;CENTRO COMERCIAL MALL DEL PACÍFICO
18164;;MALTERIA PLAZA
18165;AV. DEL BOMBERO OF C9 KM. 6 Y 7;
18166;C.C. RIOCENTRO ENTRERIOS, LOCAL C-5 0 0;
18167;;
18168;AV. ELOY ALFARO 02-03 GATAZO;
18169;AV. 4 DE NOVIEMBRE Y CALLE 113;
18170;AV. JORGE WASHINGTON S/N ENTRE AMERICA Y AV. 15 DE ABRIL;
18171;C.C. PASEO SHOPPING QUEVEDO NC-7;
18172;AV. FRANCISCO DE ORELLANA Y AV. GUILLERMO PAREJA C.C. RIOCENTRO NORTE, LOCAL C3;
18173;AV. REMIGIO CRESPO Y SANTA CRUZ (CENTRO COMERCIAL EL BATAN);
18174;AV. 25 DE JULIO, C.C. RIOCENTRO SUR PA C-15;
18175;AV. FCO. DE ORELLANA S/N Y AV. CARLOS LUIS PLAZA DAÑIN.  C.C. SAN MARINO, PISO 2, LOCAL P2-1-09;
18176;CDLA. ALBORADA - AV. GUILLERMO PAREJA  S/N  -  C.C. ALBOCENTRO 4,  LOCAL #20;
18177;VICTOR EMILIO ESTRADA #618 Y LAS MONJAS;
18178;AV. 25 DE JULIO Y JOSE DE LA CUADRA, C.C. MALL DEL SUR, LOCAL #268;
18179;CC. EL PASEO SHOPPING LOCAL C-10;
18180;CNETRO COMERCIAL PASEO SHOPPING; C C. LA MALTERIA PLAZA 
18181;C.C. VILLAGE PLAZA, LOCAL #223; SECTOR EL TRIÁNGULO EN SA RAFAEL 
18182;AV. FELIPE PEZO Y BENJAMIN CARRION, C.C. CITY MALL, LOCAL FC-007; PASEO SHOPPING 
18183;AV. VICTOR HUGO Y AV. ATAHUALPA - MALL DE LOS ANDES; C C. SAN LUIS SHOPPING 
18184;AV. ELOY ALFARO S/N GATAZO; C C. LAGUNA MALL 
18185;AV. GENERAL RUMIÑAHUI S/N ISLA FLOREANA; C C. LA PLAZA CENTER 
18186;AVENIDA QUITO S/N AVENIDA LA DELICIA; C C. EL PASEO SHOPPING 
18187;ISLA SANTA CLARA S/N AV. GENERAL RUMIÑAHUI; AV. JOAQUIN ORRANTIA Y LEOPOLDO BENITES EDIFICIO HOTEL SONESTA LOCAL 104 - 105 
18188;AV. MARIANO ACOSTA S/N AV. FRAY VACAS GALINDO; PRINCIPAL KM 10.5&nbsp  RIOCENTRO EL DORADO LOCAL C-5 
18189;AV. MARIANO ACOSTA S/N VÍCTOR GÓMEZ JURADO; AV. 9 DE OCTUBRE 406 Y CORDOVA 
18190;ANTONIO JOSÉ DE SUCRE S/N -;ISLA FLOREANA
18191;AV. JOAQUIN ORRANTIA LOCAL 104 - 105 LEPOLDO BENITES HOTEL SONESTA;CC EL RECREO
18192;PRINCIPAL KM 10.5 C. C. RIOCENTRO EL DORADO LOCAL C-24;JUNTO A MC DONALDS CC EL RECREO
18193;AV. 9 DE OCTUBRE 406 CORDOVA;CENTRO COMERCIAL GRANADOS
18194;Isla Floreana 608 e Isla Genovesa;(C.C. QUICENTRO SHOPPING)
18195;Av. Maldonado 14205 Y s/n;A UNA CUADRA DEL CC JARDIN
18196;Av. Pedro Vicente Maldonado S/N Y CALVAS (c.c. el recreo);(C.C. EL BOSQUE)
18197;Av. de los Granados S/N y Av. 6 de Diciembre (C.C. GRANADOS);FRENTE A CRÉDITOS ECONÓMICOS
18198;Av. Naciones Unidas S/N y Av. 6 de Diciembre;
18199;Av. Mariana de Jesús s/n y HungrÍa;JUNTO A LA GASOLINERA PRIMAX
18200;AV. del Parque S/N y Alonso de Torres (C.C. EL BOSQUE);PISO: PB. SECTOR: SCALA SHOPPING
18201;Av. De La Prensa N59-30  y luis tufiño;PATIO DE COMIDAS C.C. JARDÍN
18202;Av. Quitumbe ñan S/N y Av. Rafael morÁn Valverde (c.c. Quicentro sur);PATIO DE COMIDAS 3RA ETAPA CC EL RECREO
18203;Av. Colón  E4-284 y Av. Amazonas;C. C. EL PORTAL SHOPPING
18204;AvENIDA Interoceánica S/N Y S/N (C.C. SCALA SHOPPING);C.C QUICENTRO SHOPPING PLANTA ALTA
18205;Av. Amazonas N6-114 y Av. República; PLANTA BAJA CC MILENIUM PLAZA&nbsp  
18206;av. pedro vicente maldonado  S10-194 Y CALVAS;JAMA PARK FOOD FEST
18207;AV. GALO PLAZA LASSO S/N Y SIMÓN BOLÍVAR (C.C. EL PORTAL SHOPPING);CIUDADELA UNIVERSITARIA ALADO DE RESTAURANTE CHAMACO
18208;Av. Naciones Unidas S/N y Av. 6 de Diciembre;
18209;JOSE PERALTA 3-0 CORNELIO MERCHAN;
18210;AV. MANABI SN SN;
18211;;
18212;FRANCISCO FLOR ENTRE SUCRE Y OLMEDO; VICTOR EMILIO ESTRA 418 A E/. MONJAS Y EBANOS 
18213;KM. 1 VÍAA SAMBORONDÓN, CALLE PRINCIPAL, C.C. LA PIAZZA SAMBORONDÓN, L 3C; &nbsp PATIO DE COMIDAS DEL C.C. SAN LUIS 
18214;BARRIO CENTENARIO , LIMBERT 402 ENTRE DOMINGO COMIN Y ROSA BORJA; A 100 metros de el nuevo hospital del IESS 
18215;AV. RODOLFO BAQUERIZO NAZUR 902 Y DEMETRIO AGUILERA, CDLA. ALBORADA; JUNTO AL BAR PACHAMAMA 
18216;VICTOR EMILIO ESTRADA 418A MONJAS Y EBANOS; EN EL SUPERMAXI EN LOCAL&nbsp  No- 5, FRENTE CONCESIONARIO KIA 
18217;ISLA SANTA CLARA S/N AV. GENERAL RUMIÑAHUI; VIA A LA AURORA KM 12.5 CC VILLA CLUB LOCAL 20D Y 20E 
18218;Av. Río Lelia S/N MANZANA D; DIAGONAL A POLLOS GUS 
18219;CEVALLOS S/N OLMEDO;PISO: PB. SECTOR: EL BATAN FRENTE AL QUICENTRO
18220;Av. Guaytambos s/n Berengenas;DIAGONAL A SERVIPAGOS
18221;VIA A LA AURORA KM 12.5 CC VILLA CLUB LOCAL 20D Y 20E;DIAGONAL  A LA GANGA
18222;AV. GENERAL RUMIÑAHUI 15-08 NOVENA TRANSVERSAL;PISO: PB. SECTOR: CENTRO COMERCIAL VILLA CUMBAYA
18223;Naciones y Unidas E10-50 y Av. 6 de Diciembre;FRENTE A LA CEVICHERIA MAR AZUL
18224;Brasil N39-68 Y Diguja;FRENTE A LA GASOLINERA PRIMAX
18225;Av. de la Prensa N59-176 y av. del maestro;
18226;Vía Interoceánica S/N y Primera Intersección;DIAGONAL CC VENTURA MALL
18227;Juan León Mera N25-65 Y Santa María;FRENTE A LA ESTACIÓN DEL TROLE MORÁN VALVERDE
18228;Eloy Alfaro N51-16 y De Los Alamos;EN EL CENTRO COMERCIAL EL RECREO
18229;DÍAZ DE PINEDA OE2-83 Y PEDRO DE ALFARO;A LADO DE CEVICHES DE LA RUMIÑAHUI
18230;interoceánica oe5-244 y gonzález suárez;FRENTE A DURALLANTA
18231;AV. QUITUMBE ÑAN S/N Y AV. RAFAEL MORÁN VALVERDE;
18232;AV. PEDRO VICENTE MALDONADO S11-122 Y SN (C.C. EL RECREO);
18233;AV. PEDRO VICENTE MALDONADO S10-194 y CALVAS;
18234;AV. PEDRO VICENTE MALDONADO S10-194 y CaLVAS; Diagonal al monumento del molino 
18235;ISLA GENOVESA 266 Y GIOVANNY ANTONIO FARINA;
18236;BARRIO LA BANDA (Prolong. calle 10 de Agosto);
18237;Av. Francisco de Orellana E2-10 y Salinas;
18238;Charles Darwin S/N Piqueros;EDIFICIO CATALINA PLAZA, PISO 5, OFICINA 509, JUNTO A RESTAURANTE SUIZA
18239;AV. QUITO Y EL PROGRESO;
18240;DIAZ DE LA MADRID S/N y POLIT LASSO;AL FRENTE DEL SWEET AND COFFEE
18241;km 113  via a puerto quito L 1, 2, 3  entrada a las bromelias;
18242;Catalina Aldaz n34-155 Y Portugal;
18243;Av. De los Shyris N34-92 Y Av. RepÚblica del Salvador;FRENTE AL HOSPITAL ANDRADE MARIN
18244;Av. Rio Amazonas n39-144 y av. gaspar de villaroel;
18245;Av. Interoceanica   Vista Hermosa C.C. Plaza Cumbaya;
18246;AV.ILALO 138 Y GRAL ENRIQUEZ - SAN RAFAEL;ESTACION DE SERVICIOS PUMA
18247;Av. 18 de Septiembre OE5-04 y Armero;
18248;Av. De la Prensa N60-64 Y Flavio Alfaro;CONJUNTO LOS ALMENDROS
18249;Av. Occidental S13-130 y Juan M. Camacaro;HOTEL ISLA SOL
18250;Panamericana Norte S/N y Av. Simon Bolivar.;AL LADO DE CASA BAQUEDANO
18251;PLAYA ANCHA;
18252;Bernardo de Legarda OE7-188 Domingo Juan;CUADRA Y MEDIA DE LA IGLESIA DE LA PAZ
18253;CHARLES DARWIN S/N TOMAS DE BERLANGA;FRENTE AL HOSTAL LAS CIBELES
18254;Baquedano n23-35  y Reina Victoria;CERCA AL CANAL 8
18255;Reina Victoria N24-375  Y Cordero; JUNTO AL HOTEL ZEUS 
18256;Eduardo Whymper N30-96 y Av. La Coruna;
18257;Isla Floreana E5-44 e ISLA SAN CRISTóBAL;
18258;Diego de brieda E17-101 Y CLEMENTE CELI;A CUATRO CUADRAS DE LAS CANCHAS DE LA COMUNA
18259;AV.  DANIEL LEON BORJA 45-32 DUCHICELA;A CUATRO CUADRAS DE LAS CANCHAS DE LA COMUNA
18260;ARNULFO ARAUJO S/N Y OCCIDENTAL. TELEFERICO;TELEFÉRICO
18261;ARNULFO ARAUJO S/N Y OCCIDENTAL. TELEFERICO;FRENTE AL ANTIGUO CIRCULO MILITAR
18262;Arnulfo Araujo S/N y Av. Occidental;A CUATRO CUADRAS DEL ESTADIO DE LA LIGA
18263;Arnulfo Araujo S/N y AV.OCCIDENTAL;UNA CUADRA DE LA IGLESIA DE CUMBAYÁ
18264;Arnulfo Araujo S/N y Occidental;
18265;Venezuela N6-43 y Olmedo;FRENTE A URBANPARK
18266;OE 3M N 68-112  DalmAU;
18267;ManabÍ S/n Y francisco de orellana;
18268;18 DE SEPTIEMBRE E7-05 Y REINA VICTORIA;
18269;mARISCAL FOCH E7-38 Y REINA VICTORIA;FRENTE A CEVICHERÍA MORALES
18270;Ob.Diaz de la Madrid S/N y Polit Lasso;
18271;KM. 132 RECINTO LAS MARIANITAS PUERTO QUITO;
18272;Pasaje El Jardín 168 y Av. 6 de Diciembre;
18273;La NiÑa N26-202 y Av. Diego de Almagro;DENTRO DEL CC IÑAQUITO
18274;AV. RUMIÑAHUI 658 E ISLA FLOREANA - EL TRIANGULO;FRENTE A EL HOSPITAL BACA ORTIZ
18275;VERNAZA NORTE, CALLE JUAN TANCA MARENGO S/N Y JOAQUIN ORRANTIA, C.C. MALL DEL SOL, OF. L13;A UNA CUADRA DE ANDINATEL
18276;AV GENERAL RUMIÑAHUI Y SEPTIMA;CC. EL GLOBO
18277;Av. RÍo Amazonas S/N Y AV. NACIONES UNIDAS (C.C. CCI);FRENTE A LA PARADA DEL ECO VIA GALO PLAZA
